OasisID,continent,exact_background_class,background_class,polygon_area_km2
ASOM07371,Asia,BWh_background,BWh oases,6.645131
ASOM07335,Asia,BWh_background,BWh oases,10.749526
ASOM07278,Asia,BWh_background,BWh oases,18.821434
ASOM07365,Asia,BWh_background,BWh oases,7.137866
ASOM07434,Asia,BWh_background,BWh oases,3.245649
ASOM07481,Asia,BWh_background,BWh oases,1.35242
ASOM07311,Asia,BWh_background,BWh oases,14.600395
ASOM07059,Asia,BWh_background,BWh oases,284.741765
ASOM07426,Asia,BWh_background,BWh oases,3.622706
ASOM07028,Asia,BWh_background,BWh oases,711.27266
ASOM07298,Asia,BWh_background,BWh oases,15.933664
ASOM07140,Asia,BWh_background,BWh oases,68.597438
ASOM07383,Asia,BWh_background,BWh oases,5.756394
ASOM07044,Asia,BWh_background,BWh oases,469.039987
ASOM07090,Asia,BWh_background,BWh oases,143.957689
ASOM07195,Asia,BWh_background,BWh oases,43.455164
ASOM07459,Asia,BWh_background,BWh oases,2.113216
ASOM07389,Asia,BWh_background,BWh oases,5.432914
ASOM07067,Asia,BWh_background,BWh oases,226.812114
ASOM07480,Asia,BWh_background,BWh oases,1.381186
ASOM07471,Asia,BWh_background,BWh oases,1.576889
ASOM07399,Asia,BWh_background,BWh oases,5.073583
ASOM07223,Asia,BWh_background,BWh oases,29.616597
ASOM07274,Asia,BWh_background,BWh oases,19.799295
ASOM07352,Asia,BWh_background,BWh oases,8.997524
ASOM07087,Asia,BWh_background,BWh oases,156.507542
ASOM07421,Asia,BWh_background,BWh oases,3.8664
ASOM07461,Asia,BWh_background,BWh oases,2.090767
ASOM07420,Asia,BWh_background,BWh oases,3.897111
ASOM07444,Asia,BWh_background,BWh oases,2.824181
ASOM07474,Asia,BWh_background,BWh oases,1.492461
ASOM07449,Asia,BWh_background,BWh oases,2.706449
ASOM07257,Asia,BWh_background,BWh oases,22.505706
ASOM07061,Asia,BWh_background,BWh oases,258.115409
ASOM07098,Asia,BWh_background,BWh oases,122.414578
ASOM07418,Asia,BWh_background,BWh oases,3.926912
ASOM07207,Asia,BWh_background,BWh oases,37.128068
ASOM07042,Asia,BWh_background,BWh oases,475.457234
ASOM07346,Asia,BWh_background,BWh oases,9.564254
ASOM07469,Asia,BWh_background,BWh oases,1.689412
ASOM07071,Asia,BWh_background,BWh oases,218.2878
ASOM07463,Asia,BWh_background,BWh oases,2.057229
ASOM07303,Asia,BWh_background,BWh oases,15.470293
ASOM07240,Asia,BWh_background,BWh oases,24.460836
ASOM07348,Asia,BWh_background,BWh oases,9.30237
ASOM07099,Asia,BWh_background,BWh oases,114.284108
ASOM07338,Asia,BWh_background,BWh oases,10.412641
ASOM07440,Asia,BWh_background,BWh oases,3.048623
ASOM07408,Asia,BWh_background,BWh oases,4.576938
ASAE07358,Asia,BWh_background,BWh oases,7.914938
ASYE07277,Asia,BWh_background,BWh oases,19.072185
ASYE07296,Asia,BWh_background,BWh oases,16.025164
ASYE07018,Asia,BWh_background,BWh oases,1440.849322
ASSA07156,Asia,BWh_background,BWh oases,60.133679
ASOM07205,Asia,BWh_background,BWh oases,37.507324
ASOM07040,Asia,BWh_background,BWh oases,488.418827
ASOM07085,Asia,BWh_background,BWh oases,171.431091
ASOM07035,Asia,BWh_background,BWh oases,566.445764
ASOM07443,Asia,BWh_background,BWh oases,2.873825
ASOM07231,Asia,BWh_background,BWh oases,26.837654
ASOM07395,Asia,BWh_background,BWh oases,5.165132
ASAE07174,Asia,BWh_background,BWh oases,51.152368
ASAE07012,Asia,BWh_background,BWh oases,1902.653045
ASAE07269,Asia,BWh_background,BWh oases,20.799847
ASOM07127,Asia,BWh_background,BWh oases,79.910537
ASOM07108,Asia,BWh_background,BWh oases,105.315007
ASOM07165,Asia,BWh_background,BWh oases,55.130066
ASSA07260,Asia,BWh_background,BWh oases,22.005744
ASSA07146,Asia,BWh_background,BWh oases,65.032255
ASSA07151,Asia,BWh_background,BWh oases,61.739125
ASSA07168,Asia,BWh_background,BWh oases,53.566406
ASSA07451,Asia,BWh_background,BWh oases,2.554414
ASSA07024,Asia,BWh_background,BWh oases,848.9068
ASSA07100,Asia,BWh_background,BWh oases,113.203654
ASSA07299,Asia,BWh_background,BWh oases,15.870406
ASSA07394,Asia,BWh_background,BWh oases,5.257702
ASSA07049,Asia,BWh_background,BWh oases,384.276939
ASSA07162,Asia,BWh_background,BWh oases,57.398941
ASSA07105,Asia,BWh_background,BWh oases,107.241628
ASSA07101,Asia,BWh_background,BWh oases,113.199545
ASSA07362,Asia,BWh_background,BWh oases,7.636311
ASSA07385,Asia,BWh_background,BWh oases,5.712976
ASSA07075,Asia,BWh_background,BWh oases,201.966476
ASSA04018,Asia,BWh_background,BWh oases,8.360288
ASSA04019,Asia,BWh_background,BWh oases,6.173497
ASSA07176,Asia,BWh_background,BWh oases,50.664017
ASSA07324,Asia,BWh_background,BWh oases,12.726379
ASSA07476,Asia,BWh_background,BWh oases,1.468677
ASSA07485,Asia,BWh_background,BWh oases,1.078222
ASSA07084,Asia,BWh_background,BWh oases,176.025792
ASSA03007,Asia,BWh_background,BWh oases,579.06551
ASSY03012,Asia,BWh_background,BWh oases,35.263668
ASJO07314,Asia,BWk_background,BWk oases,13.656516
ASJO07436,Asia,BWk_background,BWk oases,3.16141
ASJO07484,Asia,BWk_background,BWk oases,1.174727
ASJO07400,Asia,BWk_background,BWk oases,5.066197
ASJO07159,Asia,mixed_BWh_BWk,BWh/BWk oases,57.773235
ASJO07442,Asia,BWk_background,BWk oases,2.946445
ASJO03022,Asia,BWk_background,BWk oases,11.620495
ASJO03020,Asia,BWh_background,BWh oases,12.828941
ASJO03008,Asia,BWh_background,BWh oases,290.253407
ASJO03037,Asia,BWh_background,BWh oases,1.440938
ASJO03016,Asia,BWh_background,BWh oases,17.779283
AS2J03017,Asia,BWh_background,BWh oases,17.156826
ASJO03025,Asia,BWh_background,BWh oases,9.465491
ASJO03033,Asia,non_BWh_BWk_background,non-BW oases,2.141677
ASJO03028,Asia,non_BWh_BWk_background,non-BW oases,5.294842
ASJO03026,Asia,BWh_background,BWh oases,9.128036
ASJO03015,Asia,BWh_background,BWh oases,23.525213
ASJO03029,Asia,BWh_background,BWh oases,4.701349
AS2I03002,Asia,mixed_BWh_BWk,BWh/BWk oases,16546.081074
ASJO03032,Asia,non_BWh_BWk_background,non-BW oases,2.823459
ASJO03035,Asia,mixed_BWh_BWk,BWh/BWk oases,1.540476
ASJO03031,Asia,non_BWh_BWk_background,non-BW oases,3.491645
AS2J03013,Asia,BWh_background,BWh oases,30.516423
ASIL03023,Asia,BWh_background,BWh oases,11.395992
ASIL03018,Asia,BWh_background,BWh oases,14.204779
ASIL03014,Asia,mixed_BWh_BWk,BWh/BWk oases,23.87201
ASIL03019,Asia,BWh_background,BWh oases,14.064054
ASIL03034,Asia,BWh_background,BWh oases,2.101112
ASIL03038,Asia,BWh_background,BWh oases,1.224927
ASIL03036,Asia,BWh_background,BWh oases,1.483658
ASIL03027,Asia,BWh_background,BWh oases,9.126984
ASIL03030,Asia,BWh_background,BWh oases,3.588242
ASIL03021,Asia,BWh_background,BWh oases,12.276907
ASIL03010,Asia,BWh_background,BWh oases,41.841234
ASIL03004,Asia,BWh_background,BWh oases,2731.868038
ASSA06004,Asia,BWh_background,BWh oases,65.762867
ASSA06002,Asia,BWh_background,BWh oases,241.123858
ASSA06007,Asia,BWh_background,BWh oases,43.634832
ASSA07030,Asia,BWh_background,BWh oases,672.765143
ASSA07345,Asia,BWh_background,BWh oases,9.750976
ASSA07315,Asia,BWh_background,BWh oases,13.589437
ASSA07441,Asia,BWh_background,BWh oases,3.041434
ASSA03006,Asia,BWh_background,BWh oases,635.753812
ASSA03003,Asia,BWh_background,BWh oases,8422.656607
AS2J03009,Asia,BWh_background,BWh oases,105.255133
ASJO03024,Asia,BWh_background,BWh oases,11.327531
AS3B03005,Asia,BWh_background,BWh oases,1232.271571
ASSA07258,Asia,BWh_background,BWh oases,22.140098
ASSA07196,Asia,BWh_background,BWh oases,43.139665
ASSA07186,Asia,BWh_background,BWh oases,46.085446
ASSA07141,Asia,BWh_background,BWh oases,67.076403
ASSA07327,Asia,BWh_background,BWh oases,12.40425
ASSA07379,Asia,BWh_background,BWh oases,6.259641
ASSA07192,Asia,BWh_background,BWh oases,44.608794
ASSA07238,Asia,BWh_background,BWh oases,24.974796
ASSA07279,Asia,BWh_background,BWh oases,18.686112
ASSA07034,Asia,BWh_background,BWh oases,577.053396
ASSA07431,Asia,BWh_background,BWh oases,3.422739
ASSA07259,Asia,BWh_background,BWh oases,22.088714
ASSA07046,Asia,BWh_background,BWh oases,442.259992
ASSA07130,Asia,BWh_background,BWh oases,77.577191
ASSA07011,Asia,BWh_background,BWh oases,2505.053391
ASJO07135,Asia,BWh_background,BWh oases,72.503217
AS2J06003,Asia,BWh_background,BWh oases,81.539767
ASIL06009,Asia,BWh_background,BWh oases,22.189476
ASJO06012,Asia,BWh_background,BWh oases,7.757632
AS2J06008,Asia,BWh_background,BWh oases,30.648193
AS2J06013,Asia,BWh_background,BWh oases,5.170157
AS2J06010,Asia,BWh_background,BWh oases,15.925909
ASJO07393,Asia,BWh_background,BWh oases,5.290044
ASJO07424,Asia,BWk_background,BWk oases,3.697377
ASJO07178,Asia,BWk_background,BWk oases,50.348994
ASJO07096,Asia,BWh_background,BWh oases,126.220406
ASJO07450,Asia,non_BWh_BWk_background,non-BW oases,2.685542
ASJO07283,Asia,BWh_background,BWh oases,17.992333
ASJO07250,Asia,BWk_background,BWk oases,23.318371
ASJO07412,Asia,BWk_background,BWk oases,4.249925
ASJO03011,Asia,BWk_background,BWk oases,35.856115
ASSA07082,Asia,BWh_background,BWh oases,178.427069
ASSA07409,Asia,BWh_background,BWh oases,4.455583
ASSA07368,Asia,BWh_background,BWh oases,6.92242
ASSA07117,Asia,BWh_background,BWh oases,88.177932
ASSA07351,Asia,BWh_background,BWh oases,9.054374
ASSA07078,Asia,BWh_background,BWh oases,185.269306
ASSA07063,Asia,BWh_background,BWh oases,250.35598
ASSA07246,Asia,BWh_background,BWh oases,24.011169
ASSA07429,Asia,BWh_background,BWh oases,3.54064
ASSA07334,Asia,BWh_background,BWh oases,11.014063
AS2H07006,Asia,BWh_background,BWh oases,4923.125732
ASBH07036,Asia,BWh_background,BWh oases,536.84941
ASSA07458,Asia,BWh_background,BWh oases,2.125412
ASSA07053,Asia,BWh_background,BWh oases,345.719896
ASSA07177,Asia,BWh_background,BWh oases,50.496487
ASSA07284,Asia,BWh_background,BWh oases,17.755883
ASSA07004,Asia,BWh_background,BWh oases,7270.888651
ASSA07001,Asia,BWh_background,BWh oases,15771.078269
ASSA07241,Asia,BWh_background,BWh oases,24.343585
ASSA07102,Asia,BWh_background,BWh oases,112.052561
ASSA07077,Asia,BWh_background,BWh oases,192.731368
ASSA07003,Asia,BWh_background,BWh oases,8370.365354
ASQA07009,Asia,BWh_background,BWh oases,3761.28119
ASSA07005,Asia,BWh_background,BWh oases,6062.577906
AS3A03001,Asia,BWh_background,BWh oases,33821.444249
AS5A04001,Asia,BWh_background,BWh oases,250279.605662
AS2L07002,Asia,BWh_background,BWh oases,12172.952597
AS2L07010,Asia,BWh_background,BWh oases,2684.67307
AFMA31054,Africa,BWh_background,BWh oases,2.516177
AFMA31063,Africa,BWh_background,BWh oases,1.861516
AFMA31080,Africa,BWh_background,BWh oases,1.063458
AFMA31064,Africa,BWh_background,BWh oases,1.851866
AFMA31050,Africa,BWh_background,BWh oases,3.086415
AFMA31071,Africa,BWh_background,BWh oases,1.549028
AFMA31074,Africa,BWh_background,BWh oases,1.403916
AFMA31013,Africa,BWh_background,BWh oases,43.200606
AFMA31056,Africa,BWh_background,BWh oases,2.200403
AFMA31059,Africa,BWh_background,BWh oases,2.008988
AFMA31077,Africa,BWh_background,BWh oases,1.187143
AFMA31075,Africa,BWh_background,BWh oases,1.356856
AFMA31082,Africa,BWh_background,BWh oases,1.008325
AFMA31049,Africa,BWh_background,BWh oases,3.093069
AFDZ40007,Africa,BWh_background,BWh oases,11.447462
AFLY43128,Africa,BWh_background,BWh oases,13.649157
AFLY43107,Africa,BWh_background,BWh oases,19.049119
AFSD27050,Africa,BWh_background,BWh oases,2.167282
AFSD27051,Africa,BWh_background,BWh oases,2.088523
AFSD27065,Africa,BWh_background,BWh oases,1.294156
AFSD27062,Africa,BWh_background,BWh oases,1.379172
AFSD27038,Africa,BWh_background,BWh oases,4.07889
AFSD27054,Africa,BWh_background,BWh oases,1.853928
AFSD27034,Africa,BWh_background,BWh oases,6.101734
AFSD27039,Africa,BWh_background,BWh oases,3.613924
AFSD27064,Africa,BWh_background,BWh oases,1.339786
AFSD27020,Africa,BWh_background,BWh oases,15.49645
AFSD27037,Africa,BWh_background,BWh oases,4.41696
AFSD27031,Africa,BWh_background,BWh oases,8.149637
AFSD27061,Africa,BWh_background,BWh oases,1.407163
AFSD27055,Africa,BWh_background,BWh oases,1.788655
AFSD27047,Africa,BWh_background,BWh oases,2.70588
AFSD27043,Africa,BWh_background,BWh oases,2.87496
AFSD27010,Africa,BWh_background,BWh oases,65.844842
AFSD27057,Africa,BWh_background,BWh oases,1.496632
AFSD27017,Africa,BWh_background,BWh oases,34.094006
AF2R27003,Africa,BWh_background,BWh oases,3655.857204
AFSD27033,Africa,BWh_background,BWh oases,7.353366
AFSD27028,Africa,BWh_background,BWh oases,9.503146
AFSD27045,Africa,BWh_background,BWh oases,2.818956
AFSD27030,Africa,BWh_background,BWh oases,8.520068
AFSD27042,Africa,BWh_background,BWh oases,3.000938
AFSD27027,Africa,BWh_background,BWh oases,9.917386
AFSD27032,Africa,BWh_background,BWh oases,8.056465
AFSD27040,Africa,BWh_background,BWh oases,3.376995
AFSD27008,Africa,BWh_background,BWh oases,69.386016
AFSD27016,Africa,BWh_background,BWh oases,37.831414
AFSD44025,Africa,BWh_background,BWh oases,51.784339
AFSD27052,Africa,BWh_background,BWh oases,1.978646
AFSD27026,Africa,BWh_background,BWh oases,10.149509
AFSD27022,Africa,BWh_background,BWh oases,15.068973
AFSD27006,Africa,BWh_background,BWh oases,222.108028
AFSD27023,Africa,BWh_background,BWh oases,13.813161
AFSD37002,Africa,BWh_background,BWh oases,1348.864609
AFSD37010,Africa,BWh_background,BWh oases,111.721264
AFSD37042,Africa,BWh_background,BWh oases,3.444315
AFSD37006,Africa,BWh_background,BWh oases,175.255252
AFSD37056,Africa,BWh_background,BWh oases,1.519039
AFSD37044,Africa,BWh_background,BWh oases,3.255615
AFSD37033,Africa,BWh_background,BWh oases,6.10103
AFSD37034,Africa,BWh_background,BWh oases,6.037823
AFSD37003,Africa,BWh_background,BWh oases,405.550973
AFSD37053,Africa,BWh_background,BWh oases,1.613172
AFLY44105,Africa,BWh_background,BWh oases,1.115065
AFLY44010,Africa,BWh_background,BWh oases,246.325973
AFLY44063,Africa,BWh_background,BWh oases,4.621476
AFLY44035,Africa,BWh_background,BWh oases,22.625983
AFLY43172,Africa,BWh_background,BWh oases,7.194915
AFLY44055,Africa,BWh_background,BWh oases,6.333522
AFLY43041,Africa,BWh_background,BWh oases,90.988741
AFEG37017,Africa,BWh_background,BWh oases,19.380502
AFEG37022,Africa,BWh_background,BWh oases,12.745721
AFEG37045,Africa,BWh_background,BWh oases,3.057855
AFEG37050,Africa,BWh_background,BWh oases,2.147425
AFEG37060,Africa,BWh_background,BWh oases,1.011602
AFEG37046,Africa,BWh_background,BWh oases,2.63741
AFEG44041,Africa,BWh_background,BWh oases,15.460392
AFEG44006,Africa,BWh_background,BWh oases,520.492347
AFEG44027,Africa,BWh_background,BWh oases,50.370589
AFEG44011,Africa,BWh_background,BWh oases,244.088339
AFEG44002,Africa,BWh_background,BWh oases,1752.650197
AFEG44001,Africa,BWh_background,BWh oases,2258.025997
AFEG44034,Africa,BWh_background,BWh oases,23.122587
AFEG44067,Africa,BWh_background,BWh oases,3.950351
AFEG44058,Africa,BWh_background,BWh oases,5.295447
AFEG44091,Africa,BWh_background,BWh oases,1.6483
AFEG44072,Africa,BWh_background,BWh oases,3.281865
AFEG44093,Africa,BWh_background,BWh oases,1.612727
AFEG44111,Africa,BWh_background,BWh oases,1.058432
AFEG44109,Africa,BWh_background,BWh oases,1.079028
AFEG44084,Africa,BWh_background,BWh oases,2.083378
AFEG44094,Africa,BWh_background,BWh oases,1.599886
AFEG44068,Africa,BWh_background,BWh oases,3.780248
AFEG44019,Africa,BWh_background,BWh oases,74.385979
AFEG44081,Africa,BWh_background,BWh oases,2.505042
AFEG44088,Africa,BWh_background,BWh oases,1.727686
AFEG27014,Africa,BWh_background,BWh oases,41.842144
AFEG27070,Africa,BWh_background,BWh oases,1.0053
AFEG27063,Africa,BWh_background,BWh oases,1.366262
AFEG27046,Africa,BWh_background,BWh oases,2.766701
AFEG27018,Africa,BWh_background,BWh oases,33.178173
AFSD27002,Africa,BWh_background,BWh oases,44259.524557
AFSD27004,Africa,BWh_background,BWh oases,3394.851621
AFMA31079,Africa,BWh_background,BWh oases,1.084523
AFMA31028,Africa,BWh_background,BWh oases,13.551592
AFMA31067,Africa,BWh_background,BWh oases,1.754886
AFMA31033,Africa,BWh_background,BWh oases,10.447212
AFMA31012,Africa,BWh_background,BWh oases,44.689597
AFMA31076,Africa,BWh_background,BWh oases,1.188347
AFMA31045,Africa,BWh_background,BWh oases,5.929316
AFMA31002,Africa,mixed_BWh_BWk,BWh/BWk oases,5099.703431
AFMA31069,Africa,BWh_background,BWh oases,1.658008
AFMA31061,Africa,BWh_background,BWh oases,1.985945
AFMA31051,Africa,BWh_background,BWh oases,2.959833
AFMA31044,Africa,BWh_background,BWh oases,6.554974
AFMA31040,Africa,BWh_background,BWh oases,7.335396
AFMA31017,Africa,BWh_background,BWh oases,32.528749
AFMA31009,Africa,BWh_background,BWh oases,101.693358
AFMA31010,Africa,BWh_background,BWh oases,50.16706
AFMA31027,Africa,BWh_background,BWh oases,13.913382
AFMA31022,Africa,BWh_background,BWh oases,19.937443
AFMA31004,Africa,BWh_background,BWh oases,591.11009
AFMA31021,Africa,mixed_BWh_BWk,BWh/BWk oases,23.375182
AFMA31035,Africa,BWh_background,BWh oases,9.47859
AF2Q31003,Africa,BWh_background,BWh oases,1065.114113
AFMA31068,Africa,BWh_background,BWh oases,1.743912
AFMA31078,Africa,non_BWh_BWk_background,non-BW oases,1.12639
AFMA31053,Africa,BWh_background,BWh oases,2.522974
AFMA42038,Africa,BWh_background,BWh oases,21.290827
AFMA31041,Africa,BWh_background,BWh oases,7.309733
AFMA31034,Africa,mixed_BWh_BWk,BWh/BWk oases,9.959381
AFMA31073,Africa,BWk_background,BWk oases,1.460157
AFMA31024,Africa,BWk_background,BWk oases,16.993412
AFMA31036,Africa,non_BWh_BWk_background,non-BW oases,8.921864
AFMA42132,Africa,BWh_background,BWh oases,1.596119
AFMA31018,Africa,mixed_BWh_BWk,BWh/BWk oases,30.957432
AFMA31006,Africa,mixed_BWh_BWk,BWh/BWk oases,160.124676
AFMA31020,Africa,BWh_background,BWh oases,24.338175
AFMA31043,Africa,BWh_background,BWh oases,6.673215
AFDZ43052,Africa,BWh_background,BWh oases,58.026811
AFDZ42083,Africa,BWh_background,BWh oases,5.505579
AFDZ42045,Africa,BWh_background,BWh oases,15.334778
AFDZ42021,Africa,BWh_background,BWh oases,47.029331
AFDZ42087,Africa,BWh_background,BWh oases,5.007055
AFDZ42016,Africa,BWh_background,BWh oases,65.057298
AFDZ42054,Africa,BWh_background,BWh oases,12.725069
AFDZ42034,Africa,BWh_background,BWh oases,23.688496
AFDZ42005,Africa,BWh_background,BWh oases,312.56543
AFDZ42022,Africa,BWh_background,BWh oases,42.32102
AFDZ42096,Africa,BWh_background,BWh oases,3.870849
AFDZ42024,Africa,BWh_background,BWh oases,38.501087
AFDZ42004,Africa,BWh_background,BWh oases,390.513933
